"","year.x","state","county","colony_count","compound","epest_low_kg","epest_high_kg"
"351",2012,"WISCONSIN","RICHLAND","798","CHLOROTHALONIL",100,169
"352",2012,"WISCONSIN","RICHLAND","798","CHLORPYRIFOS",1270,1706
"353",2012,"WISCONSIN","RICHLAND","798","CLOTHIANIDIN",401,401
"354",2012,"WISCONSIN","RICHLAND","798","FIPRONIL",NA,15
"355",2012,"WISCONSIN","RICHLAND","798","IMIDACLOPRID",35,40
"356",2012,"WISCONSIN","SAUK","NA","CHLOROTHALONIL",42,88
"357",2012,"WISCONSIN","SAUK","NA","CHLORPYRIFOS",2923,3532
"358",2012,"WISCONSIN","SAUK","NA","CLOTHIANIDIN",931,932
"359",2012,"WISCONSIN","SAUK","NA","FIPRONIL",NA,34
"360",2012,"WISCONSIN","SAUK","NA","IMIDACLOPRID",76,92
"361",2012,"WISCONSIN","VERNON","1,721","CHLOROTHALONIL",150,260
"362",2012,"WISCONSIN","VERNON","1,721","CHLORPYRIFOS",2329,3124
"363",2012,"WISCONSIN","VERNON","1,721","CLOTHIANIDIN",696,698
"364",2012,"WISCONSIN","VERNON","1,721","FIPRONIL",NA,25
"365",2012,"WISCONSIN","VERNON","1,721","IMIDACLOPRID",74,85
"366",2012,"WISCONSIN","BUFFALO","82","CHLOROTHALONIL",92,130
"367",2012,"WISCONSIN","BUFFALO","82","CHLORPYRIFOS",736,2354
"368",2012,"WISCONSIN","BUFFALO","82","CLOTHIANIDIN",620,633
"369",2012,"WISCONSIN","BUFFALO","82","IMIDACLOPRID",1,201
"370",2012,"WISCONSIN","DUNN","970","CHLOROTHALONIL",1719,1726
"371",2012,"WISCONSIN","DUNN","970","CHLORPYRIFOS",1580,3799
"372",2012,"WISCONSIN","DUNN","970","CLOTHIANIDIN",936,964
"373",2012,"WISCONSIN","DUNN","970","IMIDACLOPRID",52,470
"374",2012,"WISCONSIN","EAU CLAIRE","267","CHLOROTHALONIL",16,53
"375",2012,"WISCONSIN","EAU CLAIRE","267","CHLORPYRIFOS",596,1716
"376",2012,"WISCONSIN","EAU CLAIRE","267","CLOTHIANIDIN",418,428
"377",2012,"WISCONSIN","EAU CLAIRE","267","IMIDACLOPRID",1,160
"378",2012,"WISCONSIN","JACKSON","31","CHLOROTHALONIL",24,30
"379",2012,"WISCONSIN","JACKSON","31","CHLORPYRIFOS",643,1912
"380",2012,"WISCONSIN","JACKSON","31","CLOTHIANIDIN",492,504
"381",2012,"WISCONSIN","JACKSON","31","IMIDACLOPRID",1,174
"382",2012,"WISCONSIN","LA CROSSE","109","CHLOROTHALONIL",7,39
"383",2012,"WISCONSIN","LA CROSSE","109","CHLORPYRIFOS",429,1283
"384",2012,"WISCONSIN","LA CROSSE","109","CLOTHIANIDIN",324,332
"385",2012,"WISCONSIN","LA CROSSE","109","IMIDACLOPRID",0,115
"386",2012,"WISCONSIN","MONROE","546","CHLOROTHALONIL",10,27
"387",2012,"WISCONSIN","MONROE","546","CHLORPYRIFOS",628,2274
"388",2012,"WISCONSIN","MONROE","546","CLOTHIANIDIN",563,574
"389",2012,"WISCONSIN","MONROE","546","IMIDACLOPRID",1,172
"390",2012,"WISCONSIN","PEPIN","22","CHLOROTHALONIL",38,60
"391",2012,"WISCONSIN","PEPIN","22","CHLORPYRIFOS",347,942
"392",2012,"WISCONSIN","PEPIN","22","CLOTHIANIDIN",243,249
"393",2012,"WISCONSIN","PEPIN","22","IMIDACLOPRID",0,94
"394",2012,"WISCONSIN","PIERCE","543","CHLOROTHALONIL",31,72
"395",2012,"WISCONSIN","PIERCE","543","CHLORPYRIFOS",915,2526
"396",2012,"WISCONSIN","PIERCE","543","CLOTHIANIDIN",640,656
"397",2012,"WISCONSIN","PIERCE","543","IMIDACLOPRID",2,241
"398",2012,"WISCONSIN","ST CROIX","232","CHLOROTHALONIL",116,226
"399",2012,"WISCONSIN","ST CROIX","232","CHLORPYRIFOS",1155,2983
"400",2012,"WISCONSIN","ST CROIX","232","CLOTHIANIDIN",748,768
"401",2012,"WISCONSIN","ST CROIX","232","IMIDACLOPRID",1,312
"402",2012,"WISCONSIN","TREMPEALEAU","580","CHLOROTHALONIL",14,127
"403",2012,"WISCONSIN","TREMPEALEAU","580","CHLORPYRIFOS",1008,2918
"404",2012,"WISCONSIN","TREMPEALEAU","580","CLOTHIANIDIN",751,767
"405",2012,"WISCONSIN","TREMPEALEAU","580","IMIDACLOPRID",5,256
"406",2007,"WISCONSIN","ADAMS","16","CHLOROTHALONIL",15716,15737
"407",2007,"WISCONSIN","ADAMS","16","CHLORPYRIFOS",352,482
"408",2007,"WISCONSIN","ADAMS","16","CLOTHIANIDIN",58,58
"409",2007,"WISCONSIN","ADAMS","16","FIPRONIL",NA,41
"410",2007,"WISCONSIN","ADAMS","16","IMIDACLOPRID",551,552
"411",2007,"WISCONSIN","GREEN LAKE","99","CHLOROTHALONIL",21,67
"412",2007,"WISCONSIN","GREEN LAKE","99","CHLORPYRIFOS",438,528
"413",2007,"WISCONSIN","GREEN LAKE","99","CLOTHIANIDIN",122,122
"414",2007,"WISCONSIN","GREEN LAKE","99","FIPRONIL",NA,85
"415",2007,"WISCONSIN","GREEN LAKE","99","IMIDACLOPRID",7,11
"416",2007,"WISCONSIN","JUNEAU","10","CHLOROTHALONIL",4172,4208
"417",2007,"WISCONSIN","JUNEAU","10","CHLORPYRIFOS",742,768
"418",2007,"WISCONSIN","JUNEAU","10","CLOTHIANIDIN",97,97
"419",2007,"WISCONSIN","JUNEAU","10","FIPRONIL",NA,67
"420",2007,"WISCONSIN","JUNEAU","10","IMIDACLOPRID",181,187
"421",2007,"WISCONSIN","MARQUETTE","193","CHLOROTHALONIL",1905,1935
"422",2007,"WISCONSIN","MARQUETTE","193","CHLORPYRIFOS",570,570
"423",2007,"WISCONSIN","MARQUETTE","193","CLOTHIANIDIN",80,80
"424",2007,"WISCONSIN","MARQUETTE","193","FIPRONIL",NA,56
"425",2007,"WISCONSIN","MARQUETTE","193","IMIDACLOPRID",78,92
"426",2007,"WISCONSIN","PORTAGE","663","CHLOROTHALONIL",26212,26263
"427",2007,"WISCONSIN","PORTAGE","663","CHLORPYRIFOS",984,1462
"428",2007,"WISCONSIN","PORTAGE","663","CLOTHIANIDIN",120,120
"429",2007,"WISCONSIN","PORTAGE","663","FIPRONIL",NA,86
"430",2007,"WISCONSIN","PORTAGE","663","IMIDACLOPRID",1073,1140
"431",2007,"WISCONSIN","WAUPACA","280","CHLOROTHALONIL",1759,1817
"432",2007,"WISCONSIN","WAUPACA","280","CHLORPYRIFOS",920,939
"433",2007,"WISCONSIN","WAUPACA","280","CLOTHIANIDIN",143,143
"434",2007,"WISCONSIN","WAUPACA","280","FIPRONIL",NA,99
"435",2007,"WISCONSIN","WAUPACA","280","IMIDACLOPRID",56,103
"436",2007,"WISCONSIN","WAUSHARA","2,084","CHLOROTHALONIL",10357,10392
"437",2007,"WISCONSIN","WAUSHARA","2,084","CHLORPYRIFOS",459,618
"438",2007,"WISCONSIN","WAUSHARA","2,084","CLOTHIANIDIN",80,80
"439",2007,"WISCONSIN","WAUSHARA","2,084","FIPRONIL",NA,57
"440",2007,"WISCONSIN","WAUSHARA","2,084","IMIDACLOPRID",420,457
"441",2007,"WISCONSIN","WOOD","NA","CHLOROTHALONIL",700,734
"442",2007,"WISCONSIN","WOOD","NA","CHLORPYRIFOS",775,786
"443",2007,"WISCONSIN","WOOD","NA","CLOTHIANIDIN",91,91
"444",2007,"WISCONSIN","WOOD","NA","FIPRONIL",NA,63
"445",2007,"WISCONSIN","WOOD","NA","IMIDACLOPRID",34,38
"446",2007,"WISCONSIN","BROWN","1,731","CHLOROTHALONIL",12,83
"447",2007,"WISCONSIN","BROWN","1,731","CHLORPYRIFOS",1406,1660
"448",2007,"WISCONSIN","BROWN","1,731","CLOTHIANIDIN",105,105
"449",2007,"WISCONSIN","BROWN","1,731","FIPRONIL",NA,37
"450",2007,"WISCONSIN","BROWN","1,731","IMIDACLOPRID",1,13
"451",2007,"WISCONSIN","CALUMET","86","CHLOROTHALONIL",3,50
"452",2007,"WISCONSIN","CALUMET","86","CHLORPYRIFOS",1104,1367
"453",2007,"WISCONSIN","CALUMET","86","CLOTHIANIDIN",90,90
"454",2007,"WISCONSIN","CALUMET","86","FIPRONIL",0,32
"455",2007,"WISCONSIN","CALUMET","86","IMIDACLOPRID",0,11
"456",2007,"WISCONSIN","DOOR","22","CHLOROTHALONIL",7171,7206
"457",2007,"WISCONSIN","DOOR","22","CHLORPYRIFOS",1439,1561
"458",2007,"WISCONSIN","DOOR","22","CLOTHIANIDIN",42,42
"459",2007,"WISCONSIN","DOOR","22","FIPRONIL",0,15
"460",2007,"WISCONSIN","DOOR","22","IMIDACLOPRID",4,9
"461",2007,"WISCONSIN","FOND DU LAC","163","CHLOROTHALONIL",7,119
"462",2007,"WISCONSIN","FOND DU LAC","163","CHLORPYRIFOS",2438,2950
"463",2007,"WISCONSIN","FOND DU LAC","163","CLOTHIANIDIN",198,198
"464",2007,"WISCONSIN","FOND DU LAC","163","FIPRONIL",2,71
"465",2007,"WISCONSIN","FOND DU LAC","163","IMIDACLOPRID",0,23
"466",2007,"WISCONSIN","KEWAUNEE","6","CHLOROTHALONIL",60,110
"467",2007,"WISCONSIN","KEWAUNEE","6","CHLORPYRIFOS",1217,1359
"468",2007,"WISCONSIN","KEWAUNEE","6","CLOTHIANIDIN",96,96
"469",2007,"WISCONSIN","KEWAUNEE","6","FIPRONIL",NA,34
"470",2007,"WISCONSIN","KEWAUNEE","6","IMIDACLOPRID",1,10
"471",2007,"WISCONSIN","MANITOWOC","581","CHLOROTHALONIL",220,292
"472",2007,"WISCONSIN","MANITOWOC","581","CHLORPYRIFOS",1606,1893
"473",2007,"WISCONSIN","MANITOWOC","581","CLOTHIANIDIN",126,126
"474",2007,"WISCONSIN","MANITOWOC","581","FIPRONIL",0,44
"475",2007,"WISCONSIN","MANITOWOC","581","IMIDACLOPRID",0,14
"476",2007,"WISCONSIN","OUTAGAMIE","518","CHLOROTHALONIL",6,101
"477",2007,"WISCONSIN","OUTAGAMIE","518","CHLORPYRIFOS",1892,2406
"478",2007,"WISCONSIN","OUTAGAMIE","518","CLOTHIANIDIN",158,158
"479",2007,"WISCONSIN","OUTAGAMIE","518","FIPRONIL",NA,55
"480",2007,"WISCONSIN","OUTAGAMIE","518","IMIDACLOPRID",0,21
"481",2007,"WISCONSIN","SHEBOYGAN","NA","CHLOROTHALONIL",24,95
"482",2007,"WISCONSIN","SHEBOYGAN","NA","CHLORPYRIFOS",1299,1593
"483",2007,"WISCONSIN","SHEBOYGAN","NA","CLOTHIANIDIN",101,101
"484",2007,"WISCONSIN","SHEBOYGAN","NA","FIPRONIL",1,36
"485",2007,"WISCONSIN","SHEBOYGAN","NA","IMIDACLOPRID",1,13
"486",2007,"WISCONSIN","WINNEBAGO","NA","CHLOROTHALONIL",3,63
"487",2007,"WISCONSIN","WINNEBAGO","NA","CHLORPYRIFOS",1054,1401
"488",2007,"WISCONSIN","WINNEBAGO","NA","CLOTHIANIDIN",88,88
"489",2007,"WISCONSIN","WINNEBAGO","NA","FIPRONIL",0,31
"490",2007,"WISCONSIN","WINNEBAGO","NA","IMIDACLOPRID",0,12
"491",2007,"WISCONSIN","ASHLAND","3","CHLOROTHALONIL",6,6
"492",2007,"WISCONSIN","ASHLAND","3","CHLORPYRIFOS",NA,97
"493",2007,"WISCONSIN","ASHLAND","3","CLOTHIANIDIN",6,6
"494",2007,"WISCONSIN","ASHLAND","3","FIPRONIL",NA,5
"495",2007,"WISCONSIN","ASHLAND","3","IMIDACLOPRID",0,0
"496",2007,"WISCONSIN","CLARK","3,111","CHLOROTHALONIL",39,39
"497",2007,"WISCONSIN","CLARK","3,111","CHLORPYRIFOS",5,1756
"498",2007,"WISCONSIN","CLARK","3,111","CLOTHIANIDIN",332,332
"499",2007,"WISCONSIN","CLARK","3,111","FIPRONIL",NA,262
"500",2007,"WISCONSIN","CLARK","3,111","IMIDACLOPRID",2,22
"501",2007,"WISCONSIN","IRON","NA","CHLOROTHALONIL",244,244
"502",2007,"WISCONSIN","IRON","NA","CHLORPYRIFOS",NA,13
"503",2007,"WISCONSIN","IRON","NA","CLOTHIANIDIN",1,1
"504",2007,"WISCONSIN","IRON","NA","FIPRONIL",NA,0
"505",2007,"WISCONSIN","IRON","NA","IMIDACLOPRID",1,3
"506",2007,"WISCONSIN","LINCOLN","121","CHLOROTHALONIL",6,6
"507",2007,"WISCONSIN","LINCOLN","121","CHLORPYRIFOS",7,225
"508",2007,"WISCONSIN","LINCOLN","121","CLOTHIANIDIN",24,24
"509",2007,"WISCONSIN","LINCOLN","121","FIPRONIL",NA,19
"510",2007,"WISCONSIN","LINCOLN","121","IMIDACLOPRID",1,2
"511",2007,"WISCONSIN","MARATHON","NA","CHLOROTHALONIL",6924,6924
"512",2007,"WISCONSIN","MARATHON","NA","CHLORPYRIFOS",6,2087
"513",2007,"WISCONSIN","MARATHON","NA","CLOTHIANIDIN",352,352
"514",2007,"WISCONSIN","MARATHON","NA","FIPRONIL",NA,278
"515",2007,"WISCONSIN","MARATHON","NA","IMIDACLOPRID",3,85
"516",2007,"WISCONSIN","ONEIDA","NA","CHLOROTHALONIL",8329,8329
"517",2007,"WISCONSIN","ONEIDA","NA","CHLORPYRIFOS",NA,32
"518",2007,"WISCONSIN","ONEIDA","NA","CLOTHIANIDIN",1,1
"519",2007,"WISCONSIN","ONEIDA","NA","FIPRONIL",NA,1
"520",2007,"WISCONSIN","ONEIDA","NA","IMIDACLOPRID",NA,73
"521",2007,"WISCONSIN","PRICE","54","CHLORPYRIFOS",NA,105
"522",2007,"WISCONSIN","PRICE","54","CLOTHIANIDIN",15,15
"523",2007,"WISCONSIN","PRICE","54","FIPRONIL",NA,12
"524",2007,"WISCONSIN","PRICE","54","IMIDACLOPRID",NA,1
"525",2007,"WISCONSIN","TAYLOR","NA","CHLOROTHALONIL",9,9
"526",2007,"WISCONSIN","TAYLOR","NA","CHLORPYRIFOS",NA,680
"527",2007,"WISCONSIN","TAYLOR","NA","CLOTHIANIDIN",125,125
"528",2007,"WISCONSIN","TAYLOR","NA","FIPRONIL",NA,99
"529",2007,"WISCONSIN","TAYLOR","NA","IMIDACLOPRID",0,9
"530",2007,"WISCONSIN","VILAS","48","CHLORPYRIFOS",5,12
"531",2007,"WISCONSIN","VILAS","48","CLOTHIANIDIN",0,0
"532",2007,"WISCONSIN","VILAS","48","FIPRONIL",NA,0
"533",2007,"WISCONSIN","FLORENCE","6","CHLORPYRIFOS",1,54
"534",2007,"WISCONSIN","FLORENCE","6","CLOTHIANIDIN",2,2
"535",2007,"WISCONSIN","FLORENCE","6","FIPRONIL",NA,1
"536",2007,"WISCONSIN","FLORENCE","6","IMIDACLOPRID",NA,0
"537",2007,"WISCONSIN","FOREST","NA","CHLORPYRIFOS",NA,51
"538",2007,"WISCONSIN","FOREST","NA","CLOTHIANIDIN",0,0
"539",2007,"WISCONSIN","FOREST","NA","FIPRONIL",NA,0
"540",2007,"WISCONSIN","LANGLADE","NA","CHLOROTHALONIL",7892,7893
"541",2007,"WISCONSIN","LANGLADE","NA","CHLORPYRIFOS",7,302
"542",2007,"WISCONSIN","LANGLADE","NA","CLOTHIANIDIN",20,20
"543",2007,"WISCONSIN","LANGLADE","NA","FIPRONIL",NA,8
"544",2007,"WISCONSIN","LANGLADE","NA","IMIDACLOPRID",80,83
"545",2007,"WISCONSIN","MARINETTE","467","CHLOROTHALONIL",353,424
"546",2007,"WISCONSIN","MARINETTE","467","CHLORPYRIFOS",14,606
"547",2007,"WISCONSIN","MARINETTE","467","CLOTHIANIDIN",52,52
"548",2007,"WISCONSIN","MARINETTE","467","FIPRONIL",NA,21
"549",2007,"WISCONSIN","MARINETTE","467","IMIDACLOPRID",4,9
"550",2007,"WISCONSIN","OCONTO","219","CHLOROTHALONIL",NA,13
"551",2007,"WISCONSIN","OCONTO","219","CHLORPYRIFOS",18,1078
"552",2007,"WISCONSIN","OCONTO","219","CLOTHIANIDIN",98,98
"553",2007,"WISCONSIN","OCONTO","219","FIPRONIL",NA,38
"554",2007,"WISCONSIN","OCONTO","219","IMIDACLOPRID",0,12
"555",2007,"WISCONSIN","SHAWANO","NA","CHLOROTHALONIL",63,69
"556",2007,"WISCONSIN","SHAWANO","NA","CHLORPYRIFOS",4,1452
"557",2007,"WISCONSIN","SHAWANO","NA","CLOTHIANIDIN",126,126
"558",2007,"WISCONSIN","SHAWANO","NA","FIPRONIL",NA,49
"559",2007,"WISCONSIN","SHAWANO","NA","IMIDACLOPRID",1,15
"560",2007,"WISCONSIN","BARRON","405","CHLOROTHALONIL",1,2564
"561",2007,"WISCONSIN","BARRON","405","CHLORPYRIFOS",353,1568
"562",2007,"WISCONSIN","BARRON","405","CLOTHIANIDIN",205,205
"563",2007,"WISCONSIN","BARRON","405","FIPRONIL",NA,216
"564",2007,"WISCONSIN","BARRON","405","IMIDACLOPRID",NA,66
"565",2007,"WISCONSIN","BAYFIELD","107","CHLOROTHALONIL",NA,3
"566",2007,"WISCONSIN","BAYFIELD","107","CHLORPYRIFOS",172,200
"567",2007,"WISCONSIN","BAYFIELD","107","CLOTHIANIDIN",5,5
"568",2007,"WISCONSIN","BAYFIELD","107","FIPRONIL",NA,5
"569",2007,"WISCONSIN","BAYFIELD","107","IMIDACLOPRID",NA,3
"570",2007,"WISCONSIN","BURNETT","9","CHLOROTHALONIL",NA,6
"571",2007,"WISCONSIN","BURNETT","9","CHLORPYRIFOS",113,320
"572",2007,"WISCONSIN","BURNETT","9","CLOTHIANIDIN",32,32
"573",2007,"WISCONSIN","BURNETT","9","FIPRONIL",NA,34
"574",2007,"WISCONSIN","BURNETT","9","IMIDACLOPRID",NA,4
"575",2007,"WISCONSIN","CHIPPEWA","NA","CHLOROTHALONIL",1,5
"576",2007,"WISCONSIN","CHIPPEWA","NA","CHLORPYRIFOS",458,1752
"577",2007,"WISCONSIN","CHIPPEWA","NA","CLOTHIANIDIN",226,226
"578",2007,"WISCONSIN","CHIPPEWA","NA","FIPRONIL",NA,239
"579",2007,"WISCONSIN","CHIPPEWA","NA","IMIDACLOPRID",NA,19
"580",2007,"WISCONSIN","DOUGLAS","13","CHLOROTHALONIL",NA,7
"581",2007,"WISCONSIN","DOUGLAS","13","CHLORPYRIFOS",52,57
"582",2007,"WISCONSIN","DOUGLAS","13","CLOTHIANIDIN",1,1
"583",2007,"WISCONSIN","DOUGLAS","13","FIPRONIL",NA,1
"584",2007,"WISCONSIN","DOUGLAS","13","IMIDACLOPRID",NA,0
"585",2007,"WISCONSIN","POLK","1,963","CHLOROTHALONIL",1,6
"586",2007,"WISCONSIN","POLK","1,963","CHLORPYRIFOS",350,1269
"587",2007,"WISCONSIN","POLK","1,963","CLOTHIANIDIN",150,150
"588",2007,"WISCONSIN","POLK","1,963","FIPRONIL",NA,158
"589",2007,"WISCONSIN","POLK","1,963","IMIDACLOPRID",NA,14
"590",2007,"WISCONSIN","RUSK","7","CHLOROTHALONIL",NA,2
"591",2007,"WISCONSIN","RUSK","7","CHLORPYRIFOS",146,447
"592",2007,"WISCONSIN","RUSK","7","CLOTHIANIDIN",58,58
"593",2007,"WISCONSIN","RUSK","7","FIPRONIL",NA,61
"594",2007,"WISCONSIN","RUSK","7","IMIDACLOPRID",NA,4
"595",2007,"WISCONSIN","SAWYER","20","CHLOROTHALONIL",NA,3
"596",2007,"WISCONSIN","SAWYER","20","CHLORPYRIFOS",34,108
"597",2007,"WISCONSIN","SAWYER","20","CLOTHIANIDIN",16,16
"598",2007,"WISCONSIN","SAWYER","20","FIPRONIL",NA,16
"599",2007,"WISCONSIN","SAWYER","20","IMIDACLOPRID",NA,1
"600",2007,"WISCONSIN","WASHBURN","360","CHLOROTHALONIL",NA,5
"601",2007,"WISCONSIN","WASHBURN","360","CHLORPYRIFOS",71,250
"602",2007,"WISCONSIN","WASHBURN","360","CLOTHIANIDIN",30,30
"603",2007,"WISCONSIN","WASHBURN","360","FIPRONIL",NA,32
"604",2007,"WISCONSIN","WASHBURN","360","IMIDACLOPRID",NA,3
"605",2007,"WISCONSIN","COLUMBIA","869","CHLOROTHALONIL",169,169
"606",2007,"WISCONSIN","COLUMBIA","869","CHLORPYRIFOS",769,1217
"607",2007,"WISCONSIN","COLUMBIA","869","CLOTHIANIDIN",508,508
"608",2007,"WISCONSIN","COLUMBIA","869","FIPRONIL",NA,46
"609",2007,"WISCONSIN","COLUMBIA","869","IMIDACLOPRID",15,25
"610",2007,"WISCONSIN","DANE","708","CHLOROTHALONIL",256,256
"611",2007,"WISCONSIN","DANE","708","CHLORPYRIFOS",1159,2036
"612",2007,"WISCONSIN","DANE","708","CLOTHIANIDIN",776,776
"613",2007,"WISCONSIN","DANE","708","FIPRONIL",NA,69
"614",2007,"WISCONSIN","DANE","708","IMIDACLOPRID",23,42
"615",2007,"WISCONSIN","DODGE","302","CHLOROTHALONIL",157,157
"616",2007,"WISCONSIN","DODGE","302","CHLORPYRIFOS",1143,1928
"617",2007,"WISCONSIN","DODGE","302","CLOTHIANIDIN",628,628
"618",2007,"WISCONSIN","DODGE","302","FIPRONIL",NA,57
"619",2007,"WISCONSIN","DODGE","302","IMIDACLOPRID",19,34
"620",2007,"WISCONSIN","GREEN","238","CHLOROTHALONIL",103,103
"621",2007,"WISCONSIN","GREEN","238","CHLORPYRIFOS",694,1136
"622",2007,"WISCONSIN","GREEN","238","CLOTHIANIDIN",389,389
"623",2007,"WISCONSIN","GREEN","238","FIPRONIL",NA,35
"624",2007,"WISCONSIN","GREEN","238","IMIDACLOPRID",12,20
"625",2007,"WISCONSIN","JEFFERSON","67","CHLOROTHALONIL",5527,5527
"626",2007,"WISCONSIN","JEFFERSON","67","CHLORPYRIFOS",531,1026
"627",2007,"WISCONSIN","JEFFERSON","67","CLOTHIANIDIN",351,351
"628",2007,"WISCONSIN","JEFFERSON","67","FIPRONIL",NA,31
"629",2007,"WISCONSIN","JEFFERSON","67","IMIDACLOPRID",10,147
"630",2007,"WISCONSIN","ROCK","773","CHLOROTHALONIL",192,192
"631",2007,"WISCONSIN","ROCK","773","CHLORPYRIFOS",953,1760
"632",2007,"WISCONSIN","ROCK","773","CLOTHIANIDIN",637,637
"633",2007,"WISCONSIN","ROCK","773","FIPRONIL",NA,57
"634",2007,"WISCONSIN","ROCK","773","IMIDACLOPRID",19,35
"635",2007,"WISCONSIN","KENOSHA","201","CHLOROTHALONIL",11,56
"636",2007,"WISCONSIN","KENOSHA","201","CHLORPYRIFOS",340,405
"637",2007,"WISCONSIN","KENOSHA","201","CLOTHIANIDIN",49,49
"638",2007,"WISCONSIN","KENOSHA","201","FIPRONIL",NA,2
"639",2007,"WISCONSIN","KENOSHA","201","IMIDACLOPRID",1,9
"640",2007,"WISCONSIN","MILWAUKEE","48","CHLOROTHALONIL",9,15
"641",2007,"WISCONSIN","MILWAUKEE","48","CHLORPYRIFOS",17,21
"642",2007,"WISCONSIN","MILWAUKEE","48","CLOTHIANIDIN",2,2
"643",2007,"WISCONSIN","MILWAUKEE","48","FIPRONIL",NA,0
"644",2007,"WISCONSIN","MILWAUKEE","48","IMIDACLOPRID",1,1
"645",2007,"WISCONSIN","OZAUKEE","NA","CHLOROTHALONIL",23,54
"646",2007,"WISCONSIN","OZAUKEE","NA","CHLORPYRIFOS",335,361
"647",2007,"WISCONSIN","OZAUKEE","NA","CLOTHIANIDIN",26,26
"648",2007,"WISCONSIN","OZAUKEE","NA","FIPRONIL",NA,1
"649",2007,"WISCONSIN","OZAUKEE","NA","IMIDACLOPRID",3,6
"650",2007,"WISCONSIN","RACINE","158","CHLOROTHALONIL",14,98
"651",2007,"WISCONSIN","RACINE","158","CHLORPYRIFOS",469,563
"652",2007,"WISCONSIN","RACINE","158","CLOTHIANIDIN",71,71
"653",2007,"WISCONSIN","RACINE","158","FIPRONIL",NA,3
"654",2007,"WISCONSIN","RACINE","158","IMIDACLOPRID",3,14
"655",2007,"WISCONSIN","WALWORTH","33","CHLOROTHALONIL",29,128
"656",2007,"WISCONSIN","WALWORTH","33","CHLORPYRIFOS",940,1060
"657",2007,"WISCONSIN","WALWORTH","33","CLOTHIANIDIN",159,159
"658",2007,"WISCONSIN","WALWORTH","33","FIPRONIL",NA,6
"659",2007,"WISCONSIN","WALWORTH","33","IMIDACLOPRID",2,22
"660",2007,"WISCONSIN","WASHINGTON","1,992","CHLOROTHALONIL",46,91
"661",2007,"WISCONSIN","WASHINGTON","1,992","CHLORPYRIFOS",631,700
"662",2007,"WISCONSIN","WASHINGTON","1,992","CLOTHIANIDIN",62,62
"663",2007,"WISCONSIN","WASHINGTON","1,992","FIPRONIL",NA,2
"664",2007,"WISCONSIN","WASHINGTON","1,992","IMIDACLOPRID",2,11
"665",2007,"WISCONSIN","WAUKESHA","290","CHLOROTHALONIL",34,80
"666",2007,"WISCONSIN","WAUKESHA","290","CHLORPYRIFOS",386,440
"667",2007,"WISCONSIN","WAUKESHA","290","CLOTHIANIDIN",48,48
"668",2007,"WISCONSIN","WAUKESHA","290","FIPRONIL",NA,2
"669",2007,"WISCONSIN","WAUKESHA","290","IMIDACLOPRID",1,8
"670",2007,"WISCONSIN","CRAWFORD","550","CHLOROTHALONIL",1569,1595
"671",2007,"WISCONSIN","CRAWFORD","550","CHLORPYRIFOS",87,871
"672",2007,"WISCONSIN","CRAWFORD","550","CLOTHIANIDIN",94,94
"673",2007,"WISCONSIN","CRAWFORD","550","FIPRONIL",18,18
"674",2007,"WISCONSIN","CRAWFORD","550","IMIDACLOPRID",45,53
"675",2007,"WISCONSIN","GRANT","NA","CHLOROTHALONIL",1814,1948
"676",2007,"WISCONSIN","GRANT","NA","CHLORPYRIFOS",436,2474
"677",2007,"WISCONSIN","GRANT","NA","CLOTHIANIDIN",499,499
"678",2007,"WISCONSIN","GRANT","NA","FIPRONIL",96,96
"679",2007,"WISCONSIN","GRANT","NA","IMIDACLOPRID",50,80
"680",2007,"WISCONSIN","IOWA","405","CHLOROTHALONIL",113,171
"681",2007,"WISCONSIN","IOWA","405","CHLORPYRIFOS",194,1356
"682",2007,"WISCONSIN","IOWA","405","CLOTHIANIDIN",219,219
"683",2007,"WISCONSIN","IOWA","405","FIPRONIL",42,42
"684",2007,"WISCONSIN","IOWA","405","IMIDACLOPRID",0,17
"685",2007,"WISCONSIN","LAFAYETTE","3,144","CHLOROTHALONIL",3,110
"686",2007,"WISCONSIN","LAFAYETTE","3,144","CHLORPYRIFOS",355,1674
"687",2007,"WISCONSIN","LAFAYETTE","3,144","CLOTHIANIDIN",404,404
"688",2007,"WISCONSIN","LAFAYETTE","3,144","FIPRONIL",78,78
"689",2007,"WISCONSIN","LAFAYETTE","3,144","IMIDACLOPRID",NA,24
"690",2007,"WISCONSIN","RICHLAND","525","CHLOROTHALONIL",922,956
"691",2007,"WISCONSIN","RICHLAND","525","CHLORPYRIFOS",98,893
"692",2007,"WISCONSIN","RICHLAND","525","CLOTHIANIDIN",111,111
"693",2007,"WISCONSIN","RICHLAND","525","FIPRONIL",21,21
"694",2007,"WISCONSIN","RICHLAND","525","IMIDACLOPRID",26,33
"695",2007,"WISCONSIN","SAUK","1,631","CHLOROTHALONIL",1316,1394
"696",2007,"WISCONSIN","SAUK","1,631","CHLORPYRIFOS",256,1455
"697",2007,"WISCONSIN","SAUK","1,631","CLOTHIANIDIN",289,289
"698",2007,"WISCONSIN","SAUK","1,631","FIPRONIL",56,56
"699",2007,"WISCONSIN","SAUK","1,631","IMIDACLOPRID",34,54
"700",2007,"WISCONSIN","VERNON","1,884","CHLOROTHALONIL",3423,3496
"701",2007,"WISCONSIN","VERNON","1,884","CHLORPYRIFOS",186,1558
