"","year.x","state","state_fips.x","honey_producing_colonies","yield_per_colony","production","compound","low","high"
"1472","2011","Iowa",19,26,42,1092,"FIPRONIL",NA,7361
"1473","2011","Iowa",19,26,42,1092,"IMIDACLOPRID",35714,36749
"1474","2011","Kansas",20,9,63,567,"CHLOROTHALONIL",4746,4752
"1475","2011","Kansas",20,9,63,567,"CHLORPYRIFOS",NA,132663
"1476","2011","Kansas",20,9,63,567,"CLOTHIANIDIN",29200,29543
"1477","2011","Kansas",20,9,63,567,"FIPRONIL",2,2
"1478","2011","Kansas",20,9,63,567,"IMIDACLOPRID",16137,19711
"1479","2011","Kentucky",21,5,35,175,"CHLOROTHALONIL",3842,3839
"1480","2011","Kentucky",21,5,35,175,"CHLORPYRIFOS",NA,46140
"1481","2011","Kentucky",21,5,35,175,"CLOTHIANIDIN",7874,7983
"1482","2011","Kentucky",21,5,35,175,"FIPRONIL",NA,556
"1483","2011","Kentucky",21,5,35,175,"IMIDACLOPRID",NA,16400
"1484","2011","Louisiana",22,37,103,3811,"CHLOROTHALONIL",605,605
"1485","2011","Louisiana",22,37,103,3811,"CHLORPYRIFOS",NA,4594
"1486","2011","Louisiana",22,37,103,3811,"CLOTHIANIDIN",NA,4850
"1487","2011","Louisiana",22,37,103,3811,"IMIDACLOPRID",NA,20741
"1488","2011","Maine",23,6,50,300,"CHLOROTHALONIL",169073,169073
"1489","2011","Maine",23,6,50,300,"CHLORPYRIFOS",1410,1792
"1490","2011","Maine",23,6,50,300,"CLOTHIANIDIN",NA,373
"1491","2011","Maine",23,6,50,300,"IMIDACLOPRID",2804,3005
"1492","2011","Michigan",26,66,60,3960,"CHLOROTHALONIL",401341,408654
"1493","2011","Michigan",26,66,60,3960,"CHLORPYRIFOS",NA,80229
"1494","2011","Michigan",26,66,60,3960,"CLOTHIANIDIN",NA,17899
"1495","2011","Michigan",26,66,60,3960,"IMIDACLOPRID",15084,16500
"1496","2011","Michigan",26,66,60,3960,"THIACLOPRID",NA,836
"1497","2011","Minnesota",27,122,65,7930,"CHLOROTHALONIL",NA,132315
"1498","2011","Minnesota",27,122,65,7930,"CHLORPYRIFOS",164907,198570
"1499","2011","Minnesota",27,122,65,7930,"CLOTHIANIDIN",92702,94612
"1500","2011","Minnesota",27,122,65,7930,"FIPRONIL",NA,5955
"1501","2011","Minnesota",27,122,65,7930,"IMIDACLOPRID",41920,42626
"1502","2011","Mississippi",28,14,104,1456,"CHLOROTHALONIL",25499,25499
"1503","2011","Mississippi",28,14,104,1456,"CHLORPYRIFOS",NA,3159
"1504","2011","Mississippi",28,14,104,1456,"CLOTHIANIDIN",NA,6641
"1505","2011","Mississippi",28,14,104,1456,"IMIDACLOPRID",NA,22192
"1506","2011","Missouri",29,11,47,517,"CHLOROTHALONIL",NA,22569
"1507","2011","Missouri",29,11,47,517,"CHLORPYRIFOS",17648,56261
"1508","2011","Missouri",29,11,47,517,"CLOTHIANIDIN",19066,20725
"1509","2011","Missouri",29,11,47,517,"FIPRONIL",NA,1811
"1510","2011","Missouri",29,11,47,517,"IMIDACLOPRID",NA,36426
"1511","2011","Montana",30,146,70,10220,"CHLOROTHALONIL",NA,4702
"1512","2011","Montana",30,146,70,10220,"CHLORPYRIFOS",NA,58707
"1513","2011","Montana",30,146,70,10220,"CLOTHIANIDIN",796,796
"1514","2011","Montana",30,146,70,10220,"FIPRONIL",NA,8
"1515","2011","Montana",30,146,70,10220,"IMIDACLOPRID",5993,5993
"1516","2011","Nebraska",31,48,56,2688,"CHLOROTHALONIL",38498,38504
"1517","2011","Nebraska",31,48,56,2688,"CHLORPYRIFOS",NA,147366
"1518","2011","Nebraska",31,48,56,2688,"CLOTHIANIDIN",73466,74182
"1519","2011","Nebraska",31,48,56,2688,"FIPRONIL",NA,2548
"1520","2011","Nebraska",31,48,56,2688,"IMIDACLOPRID",NA,27021
"1521","2011","New Jersey",34,11,32,352,"CHLOROTHALONIL",17824,28296
"1522","2011","New Jersey",34,11,32,352,"CHLORPYRIFOS",NA,6076
"1523","2011","New Jersey",34,11,32,352,"CLOTHIANIDIN",328,328
"1524","2011","New Jersey",34,11,32,352,"IMIDACLOPRID",879,1257
"1525","2011","New Jersey",34,11,32,352,"THIACLOPRID",173,173
"1526","2011","New Mexico",35,7,60,420,"CHLOROTHALONIL",8925,8982
"1527","2011","New Mexico",35,7,60,420,"CHLORPYRIFOS",NA,18855
"1528","2011","New Mexico",35,7,60,420,"CLOTHIANIDIN",NA,779
"1529","2011","New Mexico",35,7,60,420,"IMIDACLOPRID",4665,4875
"1530","2011","New York",36,45,65,2925,"CHLOROTHALONIL",110082,119534
"1531","2011","New York",36,45,65,2925,"CHLORPYRIFOS",NA,65145
"1532","2011","New York",36,45,65,2925,"CLOTHIANIDIN",9249,10516
"1533","2011","New York",36,45,65,2925,"IMIDACLOPRID",2383,3372
"1534","2011","New York",36,45,65,2925,"THIACLOPRID",NA,2441
"1535","2011","North Carolina",37,11,45,495,"CHLOROTHALONIL",91880,96500
"1536","2011","North Carolina",37,11,45,495,"CHLORPYRIFOS",32654,38006
"1537","2011","North Carolina",37,11,45,495,"CLOTHIANIDIN",10601,10676
"1538","2011","North Carolina",37,11,45,495,"FIPRONIL",NA,127
"1539","2011","North Carolina",37,11,45,495,"IMIDACLOPRID",9603,13128
"1540","2011","North Carolina",37,11,45,495,"THIACLOPRID",168,168
"1541","2011","North Dakota",38,450,77,34650,"CHLOROTHALONIL",NA,286816
"1542","2011","North Dakota",38,450,77,34650,"CHLORPYRIFOS",293174,365297
"1543","2011","North Dakota",38,450,77,34650,"CLOTHIANIDIN",NA,21338
"1544","2011","North Dakota",38,450,77,34650,"FIPRONIL",NA,479
"1545","2011","North Dakota",38,450,77,34650,"IMIDACLOPRID",NA,13847
"1546","2011","Ohio",39,11,50,550,"CHLOROTHALONIL",12625,13634
"1547","2011","Ohio",39,11,50,550,"CHLORPYRIFOS",16819,51237
"1548","2011","Ohio",39,11,50,550,"CLOTHIANIDIN",26788,28898
"1549","2011","Ohio",39,11,50,550,"FIPRONIL",NA,1517
"1550","2011","Ohio",39,11,50,550,"IMIDACLOPRID",33854,34600
"1551","2011","Ohio",39,11,50,550,"THIACLOPRID",NA,338
"1552","2011","Oregon",41,55,34,1870,"CHLOROTHALONIL",NA,66575
"1553","2011","Oregon",41,55,34,1870,"CHLORPYRIFOS",36616,42568
"1554","2011","Oregon",41,55,34,1870,"CLOTHIANIDIN",NA,452
"1555","2011","Oregon",41,55,34,1870,"FIPRONIL",NA,117
"1556","2011","Oregon",41,55,34,1870,"IMIDACLOPRID",NA,6918
"1557","2011","Oregon",41,55,34,1870,"THIACLOPRID",NA,280
"1558","2011","Pennsylvania",42,21,40,840,"CHLOROTHALONIL",50924,70560
"1559","2011","Pennsylvania",42,21,40,840,"CHLORPYRIFOS",NA,78376
"1560","2011","Pennsylvania",42,21,40,840,"CLOTHIANIDIN",NA,9157
"1561","2011","Pennsylvania",42,21,40,840,"IMIDACLOPRID",5490,5841
"1562","2011","Pennsylvania",42,21,40,840,"THIACLOPRID",NA,1052
"1563","2011","South Dakota",46,270,66,17820,"CHLOROTHALONIL",NA,1642
"1564","2011","South Dakota",46,270,66,17820,"CHLORPYRIFOS",NA,131541
"1565","2011","South Dakota",46,270,66,17820,"CLOTHIANIDIN",NA,56469
"1566","2011","South Dakota",46,270,66,17820,"FIPRONIL",NA,2871
"1567","2011","South Dakota",46,270,66,17820,"IMIDACLOPRID",NA,9590
"1568","2011","Tennessee",47,7,51,357,"CHLOROTHALONIL",12526,14010
"1569","2011","Tennessee",47,7,51,357,"CHLORPYRIFOS",2004,3297
"1570","2011","Tennessee",47,7,51,357,"CLOTHIANIDIN",8506,8519
"1571","2011","Tennessee",47,7,51,357,"IMIDACLOPRID",NA,12689
"1572","2011","Tennessee",47,7,51,357,"THIACLOPRID",3,3
"1573","2011","Texas",48,89,63,5607,"CHLOROTHALONIL",NA,84826
"1574","2011","Texas",48,89,63,5607,"CHLORPYRIFOS",NA,93236
"1575","2011","Texas",48,89,63,5607,"CLOTHIANIDIN",NA,15316
"1576","2011","Texas",48,89,63,5607,"IMIDACLOPRID",NA,48436
"1577","2011","Utah",49,26,38,988,"CHLOROTHALONIL",535,535
"1578","2011","Utah",49,26,38,988,"CHLORPYRIFOS",19599,19694
"1579","2011","Utah",49,26,38,988,"CLOTHIANIDIN",139,139
"1580","2011","Utah",49,26,38,988,"FIPRONIL",2,2
"1581","2011","Utah",49,26,38,988,"IMIDACLOPRID",295,295
"1582","2011","Vermont",50,5,49,245,"CHLOROTHALONIL",2303,2305
"1583","2011","Vermont",50,5,49,245,"CHLORPYRIFOS",3043,4362
"1584","2011","Vermont",50,5,49,245,"CLOTHIANIDIN",359,359
"1585","2011","Vermont",50,5,49,245,"IMIDACLOPRID",76,76
"1586","2011","Vermont",50,5,49,245,"THIACLOPRID",127,127
"1587","2011","Virginia",51,6,39,234,"CHLOROTHALONIL",20985,20929
"1588","2011","Virginia",51,6,39,234,"CHLORPYRIFOS",11948,18582
"1589","2011","Virginia",51,6,39,234,"CLOTHIANIDIN",3074,3089
"1590","2011","Virginia",51,6,39,234,"IMIDACLOPRID",3005,4543
"1591","2011","Virginia",51,6,39,234,"THIACLOPRID",7,7
"1592","2011","Washington",53,62,44,2728,"CHLOROTHALONIL",170929,179968
"1593","2011","Washington",53,62,44,2728,"CHLORPYRIFOS",124136,132360
"1594","2011","Washington",53,62,44,2728,"CLOTHIANIDIN",4327,5531
"1595","2011","Washington",53,62,44,2728,"FIPRONIL",NA,148
"1596","2011","Washington",53,62,44,2728,"IMIDACLOPRID",12470,13212
"1597","2011","Washington",53,62,44,2728,"THIACLOPRID",NA,2380
"1598","2011","West Virginia",54,5,37,185,"CHLOROTHALONIL",4200,4200
"1599","2011","West Virginia",54,5,37,185,"CHLORPYRIFOS",4301,4301
"1600","2011","West Virginia",54,5,37,185,"CLOTHIANIDIN",223,254
"1601","2011","West Virginia",54,5,37,185,"IMIDACLOPRID",196,330
"1602","2011","West Virginia",54,5,37,185,"THIACLOPRID",NA,89
"1603","2011","Wisconsin",55,63,60,3780,"CHLOROTHALONIL",177293,185020
"1604","2011","Wisconsin",55,63,60,3780,"CHLORPYRIFOS",NA,55678
"1605","2011","Wisconsin",55,63,60,3780,"CLOTHIANIDIN",NA,24782
"1606","2011","Wisconsin",55,63,60,3780,"FIPRONIL",NA,330
"1607","2011","Wisconsin",55,63,60,3780,"IMIDACLOPRID",3044,6486
"1608","2011","Wyoming",56,37,48,1776,"CHLOROTHALONIL",557,557
"1609","2011","Wyoming",56,37,48,1776,"CHLORPYRIFOS",NA,23337
"1610","2011","Wyoming",56,37,48,1776,"CLOTHIANIDIN",803,803
"1611","2011","Wyoming",56,37,48,1776,"IMIDACLOPRID",117,120
"1612","2012","Alabama",1,9,54,486,"CHLOROTHALONIL",323569,326219
"1613","2012","Alabama",1,9,54,486,"CHLORPYRIFOS",7201,68013
"1614","2012","Alabama",1,9,54,486,"CLOTHIANIDIN",4710,4799
"1615","2012","Alabama",1,9,54,486,"IMIDACLOPRID",NA,6249
"1616","2012","Arizona",4,24,77,1848,"CHLOROTHALONIL",1242,1263
"1617","2012","Arizona",4,24,77,1848,"CHLORPYRIFOS",12370,17079
"1618","2012","Arizona",4,24,77,1848,"CLOTHIANIDIN",1993,2037
"1619","2012","Arizona",4,24,77,1848,"IMIDACLOPRID",9626,10906
"1620","2012","Arkansas",5,25,60,1500,"CHLOROTHALONIL",957,957
"1621","2012","Arkansas",5,25,60,1500,"CHLORPYRIFOS",NA,5634
"1622","2012","Arkansas",5,25,60,1500,"CLOTHIANIDIN",NA,4939
"1623","2012","Arkansas",5,25,60,1500,"IMIDACLOPRID",NA,12505
"1624","2012","California",6,410,67,27470,"CHLOROTHALONIL",479742,479742
"1625","2012","California",6,410,67,27470,"CHLORPYRIFOS",496896,496896
"1626","2012","California",6,410,67,27470,"CLOTHIANIDIN",2900,2900
"1627","2012","California",6,410,67,27470,"FIPRONIL",0,0
"1628","2012","California",6,410,67,27470,"IMIDACLOPRID",112795,112795
"1629","2012","California",6,410,67,27470,"THIACLOPRID",0,0
"1630","2012","Colorado",8,34,56,1904,"CHLOROTHALONIL",NA,41111
"1631","2012","Colorado",8,34,56,1904,"CHLORPYRIFOS",NA,76978
"1632","2012","Colorado",8,34,56,1904,"CLOTHIANIDIN",12188,12283
"1633","2012","Colorado",8,34,56,1904,"FIPRONIL",203,203
"1634","2012","Colorado",8,34,56,1904,"IMIDACLOPRID",NA,3914
"1635","2012","Florida",12,200,69,13800,"CHLOROTHALONIL",681232,690579
"1636","2012","Florida",12,200,69,13800,"CHLORPYRIFOS",107193,123909
"1637","2012","Florida",12,200,69,13800,"CLOTHIANIDIN",NA,656
"1638","2012","Florida",12,200,69,13800,"FIPRONIL",NA,853
"1639","2012","Florida",12,200,69,13800,"IMIDACLOPRID",44607,45646
"1640","2012","Georgia",13,55,46,2530,"CHLOROTHALONIL",NA,1257467
"1641","2012","Georgia",13,55,46,2530,"CHLORPYRIFOS",NA,174220
"1642","2012","Georgia",13,55,46,2530,"CLOTHIANIDIN",NA,2027
"1643","2012","Georgia",13,55,46,2530,"FIPRONIL",61,61
"1644","2012","Georgia",13,55,46,2530,"IMIDACLOPRID",NA,21217
"1645","2012","Georgia",13,55,46,2530,"THIACLOPRID",6,6
"1646","2012","Idaho",16,97,27,2619,"CHLOROTHALONIL",117568,117568
"1647","2012","Idaho",16,97,27,2619,"CHLORPYRIFOS",NA,72811
"1648","2012","Idaho",16,97,27,2619,"CLOTHIANIDIN",NA,3326
"1649","2012","Idaho",16,97,27,2619,"FIPRONIL",1780,1780
"1650","2012","Idaho",16,97,27,2619,"IMIDACLOPRID",33655,34003
"1651","2012","Idaho",16,97,27,2619,"THIACLOPRID",4,4
"1652","2012","Illinois",17,9,41,369,"CHLOROTHALONIL",23867,24736
"1653","2012","Illinois",17,9,41,369,"CHLORPYRIFOS",NA,210009
"1654","2012","Illinois",17,9,41,369,"CLOTHIANIDIN",210317,212758
"1655","2012","Illinois",17,9,41,369,"FIPRONIL",NA,711
"1656","2012","Illinois",17,9,41,369,"IMIDACLOPRID",56831,58900
"1657","2012","Indiana",18,10,43,430,"CHLOROTHALONIL",NA,40462
"1658","2012","Indiana",18,10,43,430,"CHLORPYRIFOS",82177,123753
"1659","2012","Indiana",18,10,43,430,"CLOTHIANIDIN",107660,108501
"1660","2012","Indiana",18,10,43,430,"IMIDACLOPRID",51902,52849
"1661","2012","Indiana",18,10,43,430,"THIACLOPRID",0,0
"1662","2012","Iowa",19,27,49,1323,"CHLOROTHALONIL",2219,2310
"1663","2012","Iowa",19,27,49,1323,"CHLORPYRIFOS",NA,253188
"1664","2012","Iowa",19,27,49,1323,"CLOTHIANIDIN",165748,168232
"1665","2012","Iowa",19,27,49,1323,"FIPRONIL",NA,2565
"1666","2012","Iowa",19,27,49,1323,"IMIDACLOPRID",48790,49335
"1667","2012","Kansas",20,9,52,468,"CHLOROTHALONIL",4134,4141
"1668","2012","Kansas",20,9,52,468,"CHLORPYRIFOS",201864,258284
"1669","2012","Kansas",20,9,52,468,"CLOTHIANIDIN",47959,48742
"1670","2012","Kansas",20,9,52,468,"FIPRONIL",4,4
"1671","2012","Kansas",20,9,52,468,"IMIDACLOPRID",26059,37134
"1672","2012","Kentucky",21,5,67,335,"CHLOROTHALONIL",NA,4321
"1673","2012","Kentucky",21,5,67,335,"CHLORPYRIFOS",NA,47570
"1674","2012","Kentucky",21,5,67,335,"CLOTHIANIDIN",19335,19741
"1675","2012","Kentucky",21,5,67,335,"IMIDACLOPRID",NA,13948
"1676","2012","Louisiana",22,36,80,2880,"CHLOROTHALONIL",218,218
"1677","2012","Louisiana",22,36,80,2880,"CHLORPYRIFOS",NA,447
"1678","2012","Louisiana",22,36,80,2880,"CLOTHIANIDIN",NA,6512
"1679","2012","Louisiana",22,36,80,2880,"IMIDACLOPRID",NA,18132
"1680","2012","Maine",23,5,41,205,"CHLOROTHALONIL",188601,188590
"1681","2012","Maine",23,5,41,205,"CHLORPYRIFOS",2317,3067
"1682","2012","Maine",23,5,41,205,"CLOTHIANIDIN",NA,197
"1683","2012","Maine",23,5,41,205,"FIPRONIL",NA,93
"1684","2012","Maine",23,5,41,205,"IMIDACLOPRID",1911,1910
"1685","2012","Michigan",26,71,58,4118,"CHLOROTHALONIL",NA,473962
"1686","2012","Michigan",26,71,58,4118,"CHLORPYRIFOS",NA,156919
"1687","2012","Michigan",26,71,58,4118,"CLOTHIANIDIN",NA,36302
"1688","2012","Michigan",26,71,58,4118,"IMIDACLOPRID",15775,17020
"1689","2012","Michigan",26,71,58,4118,"THIACLOPRID",NA,414
"1690","2012","Minnesota",27,128,66,8448,"CHLOROTHALONIL",NA,92825
"1691","2012","Minnesota",27,128,66,8448,"CHLORPYRIFOS",NA,262527
"1692","2012","Minnesota",27,128,66,8448,"CLOTHIANIDIN",134555,135045
"1693","2012","Minnesota",27,128,66,8448,"FIPRONIL",NA,407
"1694","2012","Minnesota",27,128,66,8448,"IMIDACLOPRID",28170,29134
"1695","2012","Mississippi",28,16,98,1568,"CHLOROTHALONIL",15473,15527
"1696","2012","Mississippi",28,16,98,1568,"CHLORPYRIFOS",NA,3054
"1697","2012","Mississippi",28,16,98,1568,"CLOTHIANIDIN",NA,12291
"1698","2012","Mississippi",28,16,98,1568,"IMIDACLOPRID",NA,22204
"1699","2012","Missouri",29,11,52,572,"CHLOROTHALONIL",NA,19079
"1700","2012","Missouri",29,11,52,572,"CHLORPYRIFOS",65811,122964
"1701","2012","Missouri",29,11,52,572,"CLOTHIANIDIN",NA,44828
"1702","2012","Missouri",29,11,52,572,"IMIDACLOPRID",NA,32862
"1703","2012","Montana",30,157,74,11618,"CHLOROTHALONIL",NA,4004
"1704","2012","Montana",30,157,74,11618,"CHLORPYRIFOS",NA,68502
"1705","2012","Montana",30,157,74,11618,"CLOTHIANIDIN",NA,1459
"1706","2012","Montana",30,157,74,11618,"FIPRONIL",NA,27
"1707","2012","Montana",30,157,74,11618,"IMIDACLOPRID",NA,8599
"1708","2012","Nebraska",31,41,55,2255,"CHLOROTHALONIL",NA,56549
"1709","2012","Nebraska",31,41,55,2255,"CHLORPYRIFOS",NA,147872
"1710","2012","Nebraska",31,41,55,2255,"CLOTHIANIDIN",113780,115266
"1711","2012","Nebraska",31,41,55,2255,"FIPRONIL",NA,805
"1712","2012","Nebraska",31,41,55,2255,"IMIDACLOPRID",NA,24341
"1713","2012","New Jersey",34,13,35,455,"CHLOROTHALONIL",32145,32145
"1714","2012","New Jersey",34,13,35,455,"CHLORPYRIFOS",NA,4051
"1715","2012","New Jersey",34,13,35,455,"CLOTHIANIDIN",NA,1437
"1716","2012","New Jersey",34,13,35,455,"IMIDACLOPRID",NA,1333
"1717","2012","New Jersey",34,13,35,455,"THIACLOPRID",58,65
"1718","2012","New Mexico",35,7,66,462,"CHLOROTHALONIL",NA,11134
"1719","2012","New Mexico",35,7,66,462,"CHLORPYRIFOS",NA,25118
"1720","2012","New Mexico",35,7,66,462,"CLOTHIANIDIN",NA,2161
"1721","2012","New Mexico",35,7,66,462,"IMIDACLOPRID",1196,1614
"1722","2012","New York",36,45,64,2880,"CHLOROTHALONIL",105652,117897
"1723","2012","New York",36,45,64,2880,"CHLORPYRIFOS",NA,127636
"1724","2012","New York",36,45,64,2880,"CLOTHIANIDIN",NA,11009
"1725","2012","New York",36,45,64,2880,"IMIDACLOPRID",NA,6883
"1726","2012","New York",36,45,64,2880,"THIACLOPRID",NA,2386
"1727","2012","North Carolina",37,13,46,598,"CHLOROTHALONIL",NA,137088
"1728","2012","North Carolina",37,13,46,598,"CHLORPYRIFOS",NA,99055
"1729","2012","North Carolina",37,13,46,598,"CLOTHIANIDIN",23499,23594
"1730","2012","North Carolina",37,13,46,598,"FIPRONIL",104,104
"1731","2012","North Carolina",37,13,46,598,"IMIDACLOPRID",NA,12598
"1732","2012","North Carolina",37,13,46,598,"THIACLOPRID",NA,40
"1733","2012","North Dakota",38,510,91,46410,"CHLOROTHALONIL",227185,227185
"1734","2012","North Dakota",38,510,91,46410,"CHLORPYRIFOS",226492,336776
"1735","2012","North Dakota",38,510,91,46410,"CLOTHIANIDIN",44915,47178
"1736","2012","North Dakota",38,510,91,46410,"IMIDACLOPRID",NA,25928
"1737","2012","Ohio",39,18,62,1116,"CHLOROTHALONIL",NA,21456
"1738","2012","Ohio",39,18,62,1116,"CHLORPYRIFOS",29127,72741
"1739","2012","Ohio",39,18,62,1116,"CLOTHIANIDIN",51981,53548
"1740","2012","Ohio",39,18,62,1116,"IMIDACLOPRID",29930,30905
"1741","2012","Ohio",39,18,62,1116,"THIACLOPRID",NA,60
"1742","2012","Oregon",41,59,39,2301,"CHLOROTHALONIL",NA,72510
"1743","2012","Oregon",41,59,39,2301,"CHLORPYRIFOS",37645,51011
"1744","2012","Oregon",41,59,39,2301,"CLOTHIANIDIN",NA,573
"1745","2012","Oregon",41,59,39,2301,"FIPRONIL",NA,326
"1746","2012","Oregon",41,59,39,2301,"IMIDACLOPRID",NA,6883
"1747","2012","Oregon",41,59,39,2301,"THIACLOPRID",NA,342
"1748","2012","Pennsylvania",42,30,37,1110,"CHLOROTHALONIL",63248,65271
"1749","2012","Pennsylvania",42,30,37,1110,"CHLORPYRIFOS",NA,85508
"1750","2012","Pennsylvania",42,30,37,1110,"CLOTHIANIDIN",NA,16485
"1751","2012","Pennsylvania",42,30,37,1110,"FIPRONIL",NA,227
"1752","2012","Pennsylvania",42,30,37,1110,"IMIDACLOPRID",3693,9714
"1753","2012","Pennsylvania",42,30,37,1110,"THIACLOPRID",NA,895
"1754","2012","South Dakota",46,265,58,15370,"CHLOROTHALONIL",377,385
"1755","2012","South Dakota",46,265,58,15370,"CHLORPYRIFOS",NA,157918
"1756","2012","South Dakota",46,265,58,15370,"CLOTHIANIDIN",75549,83387
"1757","2012","South Dakota",46,265,58,15370,"IMIDACLOPRID",NA,23308
"1758","2012","Tennessee",47,8,63,504,"CHLOROTHALONIL",NA,4021
"1759","2012","Tennessee",47,8,63,504,"CHLORPYRIFOS",NA,15892
"1760","2012","Tennessee",47,8,63,504,"CLOTHIANIDIN",12474,12709
"1761","2012","Tennessee",47,8,63,504,"IMIDACLOPRID",NA,9755
"1762","2012","Tennessee",47,8,63,504,"THIACLOPRID",0,0
"1763","2012","Texas",48,100,72,7200,"CHLOROTHALONIL",NA,78677
"1764","2012","Texas",48,100,72,7200,"CHLORPYRIFOS",NA,226822
"1765","2012","Texas",48,100,72,7200,"CLOTHIANIDIN",NA,34063
"1766","2012","Texas",48,100,72,7200,"IMIDACLOPRID",NA,41223
"1767","2012","Utah",49,26,30,780,"CHLOROTHALONIL",658,658
"1768","2012","Utah",49,26,30,780,"CHLORPYRIFOS",14745,14450
"1769","2012","Utah",49,26,30,780,"CLOTHIANIDIN",699,699
"1770","2012","Utah",49,26,30,780,"FIPRONIL",4,4
"1771","2012","Utah",49,26,30,780,"IMIDACLOPRID",636,637
"1772","2012","Vermont",50,4,65,260,"CHLOROTHALONIL",3423,3426
"1773","2012","Vermont",50,4,65,260,"CHLORPYRIFOS",5228,7853
"1774","2012","Vermont",50,4,65,260,"CLOTHIANIDIN",509,509
"1775","2012","Vermont",50,4,65,260,"IMIDACLOPRID",73,71
"1776","2012","Vermont",50,4,65,260,"THIACLOPRID",71,92
"1777","2012","Virginia",51,5,37,185,"CHLOROTHALONIL",NA,21113
"1778","2012","Virginia",51,5,37,185,"CHLORPYRIFOS",NA,57691
"1779","2012","Virginia",51,5,37,185,"CLOTHIANIDIN",NA,6656
"1780","2012","Virginia",51,5,37,185,"FIPRONIL",0,0
"1781","2012","Virginia",51,5,37,185,"IMIDACLOPRID",2285,2546
"1782","2012","Virginia",51,5,37,185,"THIACLOPRID",NA,14
"1783","2012","Washington",53,71,37,2627,"CHLOROTHALONIL",137375,138899
"1784","2012","Washington",53,71,37,2627,"CHLORPYRIFOS",94604,116281
"1785","2012","Washington",53,71,37,2627,"CLOTHIANIDIN",NA,4482
"1786","2012","Washington",53,71,37,2627,"FIPRONIL",NA,1546
"1787","2012","Washington",53,71,37,2627,"IMIDACLOPRID",NA,25522
"1788","2012","Washington",53,71,37,2627,"THIACLOPRID",NA,753
"1789","2012","West Virginia",54,5,40,200,"CHLOROTHALONIL",NA,4088
"1790","2012","West Virginia",54,5,40,200,"CHLORPYRIFOS",8088,8178
"1791","2012","West Virginia",54,5,40,200,"CLOTHIANIDIN",279,848
"1792","2012","West Virginia",54,5,40,200,"IMIDACLOPRID",273,273
"1793","2012","West Virginia",54,5,40,200,"THIACLOPRID",NA,126
"1794","2012","Wisconsin",55,64,64,4096,"CHLOROTHALONIL",139830,149781
"1795","2012","Wisconsin",55,64,64,4096,"CHLORPYRIFOS",NA,121125
"1796","2012","Wisconsin",55,64,64,4096,"CLOTHIANIDIN",33626,34276
"1797","2012","Wisconsin",55,64,64,4096,"FIPRONIL",NA,225
"1798","2012","Wisconsin",55,64,64,4096,"IMIDACLOPRID",NA,12439
"1799","2012","Wyoming",56,34,36,1224,"CHLOROTHALONIL",848,2586
"1800","2012","Wyoming",56,34,36,1224,"CHLORPYRIFOS",NA,47305
"1801","2012","Wyoming",56,34,36,1224,"CLOTHIANIDIN",1175,1175
"1802","2012","Wyoming",56,34,36,1224,"IMIDACLOPRID",271,278
"1803","2013","Alabama",1,9,50,450,"CHLOROTHALONIL",NA,203187
"1804","2013","Alabama",1,9,50,450,"CHLORPYRIFOS",10299,76209
"1805","2013","Alabama",1,9,50,450,"CLOTHIANIDIN",5041,5996
"1806","2013","Alabama",1,9,50,450,"IMIDACLOPRID",4993,8280
"1807","2013","Arizona",4,23,53,1219,"CHLOROTHALONIL",1991,2795
"1808","2013","Arizona",4,23,53,1219,"CHLORPYRIFOS",6308,8484
"1809","2013","Arizona",4,23,53,1219,"CLOTHIANIDIN",NA,2141
"1810","2013","Arizona",4,23,53,1219,"IMIDACLOPRID",14750,15242
"1811","2013","Arkansas",5,22,64,1408,"CHLOROTHALONIL",NA,6794
"1812","2013","Arkansas",5,22,64,1408,"CHLORPYRIFOS",NA,1205
"1813","2013","Arkansas",5,22,64,1408,"CLOTHIANIDIN",NA,17338
"1814","2013","Arkansas",5,22,64,1408,"IMIDACLOPRID",NA,17312
"1815","2013","California",6,370,48,17760,"CHLOROTHALONIL",453872,453872
"1816","2013","California",6,370,48,17760,"CHLORPYRIFOS",660393,660393
"1817","2013","California",6,370,48,17760,"CLOTHIANIDIN",6569,6569
"1818","2013","California",6,370,48,17760,"IMIDACLOPRID",130275,130275
"1819","2013","Colorado",8,31,55,1705,"CHLOROTHALONIL",33923,33923
"1820","2013","Colorado",8,31,55,1705,"CHLORPYRIFOS",NA,53199
"1821","2013","Colorado",8,31,55,1705,"CLOTHIANIDIN",9664,9789
"1822","2013","Colorado",8,31,55,1705,"FIPRONIL",NA,264
"1823","2013","Colorado",8,31,55,1705,"IMIDACLOPRID",NA,3273
"1824","2013","Florida",12,180,61,10980,"CHLOROTHALONIL",642665,642665
"1825","2013","Florida",12,180,61,10980,"CHLORPYRIFOS",154078,166489
"1826","2013","Florida",12,180,61,10980,"CLOTHIANIDIN",NA,282
"1827","2013","Florida",12,180,61,10980,"FIPRONIL",NA,443
"1828","2013","Florida",12,180,61,10980,"IMIDACLOPRID",58173,61532
"1829","2013","Georgia",13,65,43,2795,"CHLOROTHALONIL",NA,1007205
"1830","2013","Georgia",13,65,43,2795,"CHLORPYRIFOS",NA,207259
"1831","2013","Georgia",13,65,43,2795,"CLOTHIANIDIN",NA,4547
"1832","2013","Georgia",13,65,43,2795,"FIPRONIL",29,29
